# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.270636,1.21358,300,0.0816443,0.213019,-7.25466e-21,-1.67904e-18,-2.73053e-18,0.798766,0,0,0
6.66667e-05,0.270636,1.21358,300,0.0816443,0.213019,-3.39093e-21,-3.18915e-18,-4.28135e-18,0.798766,0,0,0
0.000133333,0.270636,1.21358,300,0.0816443,0.213019,-9.78851e-23,-3.1877e-18,-4.28356e-18,0.798766,0,0,0
0.0002,0.270636,1.21358,300,0.0816443,0.213019,-6.4541e-23,-3.18766e-18,-4.28356e-18,0.798766,0,0,0
0.000266667,0.270636,1.21358,300,0.0816443,0.213019,-4.83084e-23,-3.18764e-18,-4.28356e-18,0.798766,0,0,0
0.000333333,0.270636,1.21358,300,0.0816443,0.213019,-3.61681e-23,-3.18762e-18,-4.28356e-18,0.798766,0,0,0
0.0004,0.270636,1.21358,300,0.0816443,0.213019,-2.70708e-23,-3.18759e-18,-4.28356e-18,0.798766,0,0,0
0.000466667,0.270636,1.21358,300,0.0816443,0.213019,-2.02538e-23,-3.18757e-18,-4.28356e-18,0.798766,0,0,0
0.000533333,0.270636,1.21358,300,0.0816443,0.213019,-1.51455e-23,-3.18755e-18,-4.28356e-18,0.798766,0,0,0
0.0006,0.270636,1.21358,300,0.0816443,0.213019,-1.13177e-23,-3.18753e-18,-4.28356e-18,0.798766,0,0,0
0.000666667,0.270636,1.21358,300,0.0816443,0.213019,-8.4494e-24,-3.18751e-18,-4.28356e-18,0.798766,0,0,0
0.000733333,0.270636,1.21358,300,0.0816443,0.213019,-6.30017e-24,-3.18748e-18,-4.28356e-18,0.798766,0,0,0
0.0008,0.270636,1.21358,300,0.0816443,0.213019,-4.68974e-24,-3.18746e-18,-4.28356e-18,0.798766,0,0,0
0.000866667,0.270636,1.21358,300,0.0816443,0.213019,-3.48304e-24,-3.18744e-18,-4.28356e-18,0.798766,0,0,0
0.000933333,0.270636,1.21358,300,0.0816443,0.213019,-2.57888e-24,-3.18742e-18,-4.28356e-18,0.798766,0,0,0
0.001,0.270636,1.21358,300,0.0816443,0.213019,-1.90141e-24,-3.18739e-18,-4.28356e-18,0.798766,0,0,0
0.00106667,0.270636,1.21358,300,0.0816443,0.213019,-1.39381e-24,-3.18737e-18,-4.28356e-18,0.798766,0,0,0
0.00113333,0.270636,1.21358,300,0.0816443,0.213019,-1.01348e-24,-3.18735e-18,-4.28356e-18,0.798766,0,0,0
0.0012,0.270636,1.21358,300,0.0816443,0.213019,-7.2852e-25,-3.18733e-18,-4.28356e-18,0.798766,0,0,0
0.00126667,0.270636,1.21358,300,0.0816443,0.213019,-5.15019e-25,-3.18731e-18,-4.28356e-18,0.798766,0,0,0
0.00133333,0.270636,1.21358,300,0.0816443,0.213019,-3.5506e-25,-3.18728e-18,-4.28356e-18,0.798766,0,0,0
0.0014,0.270636,1.21358,300,0.0816443,0.213019,-2.35219e-25,-3.18726e-18,-4.28356e-18,0.798766,0,0,0
0.00146667,0.270636,1.21358,300,0.0816443,0.213019,-1.45436e-25,-3.18724e-18,-4.28356e-18,0.798766,0,0,0
0.00153333,0.270636,1.21358,300,0.0816443,0.213019,-7.81751e-26,-3.18722e-18,-4.28356e-18,0.798766,0,0,0
0.0016,0.270636,1.21358,300,0.0816443,0.213019,-2.77881e-26,-3.18719e-18,-4.28356e-18,0.798766,0,0,0
0.00166667,0.270636,1.21358,300,0.0816443,0.213019,9.95537e-27,-3.18717e-18,-4.28356e-18,0.798766,0,0,0
0.00173333,0.270636,1.21358,300,0.0816443,0.213019,3.82273e-26,-3.18715e-18,-4.28356e-18,0.798766,0,0,0
0.0018,0.270636,1.21358,300,0.0816443,0.213019,5.94023e-26,-3.18713e-18,-4.28356e-18,0.798766,0,0,0
0.00186667,0.270636,1.21358,300,0.0816443,0.213019,7.52602e-26,-3.18711e-18,-4.28356e-18,0.798766,0,0,0
0.00193333,0.270636,1.21358,300,0.0816443,0.213019,8.71344e-26,-3.18708e-18,-4.28356e-18,0.798766,0,0,0
0.002,0.270636,1.21358,300,0.0816443,0.213019,9.60241e-26,-3.18706e-18,-4.28356e-18,0.798766,0,0,0
0.00206667,0.270636,1.21358,300,0.0816443,0.213019,1.02678e-25,-3.18704e-18,-4.28356e-18,0.798766,0,0,0
0.00213333,0.270636,1.21358,300,0.0816443,0.213019,1.07656e-25,-3.18702e-18,-4.28356e-18,0.798766,0,0,0
0.0022,0.270636,1.21358,300,0.0816443,0.213019,1.1138e-25,-3.18699e-18,-4.28356e-18,0.798766,0,0,0
0.00226667,0.270636,1.21358,300,0.0816443,0.213019,1.14163e-25,-3.18697e-18,-4.28356e-18,0.798766,0,0,0
